pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Aegislash,Zeraora,Hippowdon,Clefable,Corviknight,Hydreigon
Rhydon,Haunter,Magneton,Honedge,Scyther,Vullaby
Rhydon,Porygon2,Wailmer,Scyther,Lunala,Zacian-Crowned
Rillaboom,Larvesta,Salandit,Tangela,Ponyta,Thwackey
Munchlax,Honedge,Rillaboom,Tangela,Haunter,Chansey
Munchlax,Wailmer,Tangela,Tentacool,Ditto,Zweilous
Ferrothorn,Corsola-Galar,Toxapex,Ditto,Dugtrio,Reuniclus
Hatterene,Gastrodon-East,Cobalion,Togekiss,Conkeldurr,Corviknight
Necrozma,Magnezone,Urshifu-Rapid-Strike,Excadrill,Togekiss,Toxapex
Corviknight,Dugtrio,Toxapex,Shedinja,Clefable,Ditto
Urshifu,Volcarona,Mandibuzz,Dragapult,Toxapex,Marowak-Alola
Gengar,Dragapult,Urshifu,Mandibuzz,Slowbro,Clefable
Incineroar,Ninetales-Alola,Durant,Kommo-o,Rotom-Mow,Keldeo-Resolute
Barraskewda,Tyranitar,Seismitoad,Corviknight,Rotom-Heat,Clefable
Melmetal,Mew,Clefable,Mandibuzz,Dragapult,Ferrothorn
Celebi,Kyurem,Aromatisse,Incineroar,Melmetal,Hatterene
Gengar,Toxapex,Seismitoad,Corviknight,Dragapult,Dracovish
Venusaur,Torkoal,Ninetales,Weezing-Galar,Chandelure,Snorlax
Ribombee,Excadrill,Bisharp,Gyarados,Dracovish,Rotom-Heat
Ferrothorn,Toxapex,Corsola-Galar,Corviknight,Avalugg,Quagsire
Keldeo,Rotom-Heat,Clefable,Aegislash,Gastrodon,Kyurem-Black
Kyurem-Black,Jirachi,Conkeldurr,Clefable,Gastrodon,Mandibuzz
Cinderace,Centiskorch-Gmax,Corviknight,Seismitoad,Ditto,Ferrothorn
Toxapex,Ferrothorn,Corsola-Galar,Corviknight,Dugtrio,Ditto
Pincurchin,Raichu-Alola,Hawlucha,Magearna-Original,Slowbro,Lycanroc-Dusk
Corviknight,Clefable,Dragapult,Mandibuzz,Seismitoad,Toxapex
Chansey,Conkeldurr,Pelipper,Jirachi,Tangrowth,Kingdra
Tangrowth,Skarmory,Tyranitar,Urshifu-Rapid-Strike,Reuniclus,Kyurem
Skarmory,Cinderace,Azumarill,Dragapult,Hawlucha,Volcarona
Corsola-Galar,Rotom-Wash,Excadrill,Mandibuzz,Kommo-o,Hatterene
Magearna,Ferrothorn,Hydreigon,Corviknight,Alakazam,Toxapex
Corviknight,Dugtrio,Hippowdon,Clefable,Toxapex,Ditto
Zeraora,Hydreigon,Corviknight,Rotom-Heat,Seismitoad,Sylveon
Mamoswine,Toxapex,Rotom-Heat,Corviknight,Seismitoad,Hydreigon
Hippowdon,Excadrill,Clefable,Dragapult,Mandibuzz,Conkeldurr
Crawdaunt,Hydreigon,Aegislash,Clefable,Seismitoad,Rotom-Heat
Darmanitan,Hydreigon,Pelipper,Whimsicott,Cinderace,Polteageist
Clefable,Hippowdon,Cinderace,Rillaboom,Hawlucha,Hydreigon
Hydreigon,Cloyster,Ferrothorn,Corviknight,Passimian,Jellicent
Seismitoad,Corviknight,Aegislash,Mandibuzz,Sylveon,Rotom-Mow
Excadrill,Hippowdon,Toxapex,Dragapult,Rotom-Heat,Clefable
Seismitoad,Corviknight,Clefable,Dragapult,Rotom-Mow,Dracovish
Hydreigon,Pelipper,Whimsicott,Cinderace,Kingler,Polteageist
Cinderace,Toxapex,Ferrothorn,Excadrill,Dragapult,Clefable
Jellicent,Abomasnow,Avalugg,Toxapex,Clefable,Mandibuzz
Runerigus,Corviknight,Chandelure,Hatterene-Gmax,Sirfetch'd,Vikavolt
Kyurem,Ninetales-Alola,Toxapex,Clefable,Excadrill,Mandibuzz
Hippowdon,Ferrothorn,Toxapex,Excadrill,Dugtrio,Ditto
Durant,Ferrothorn,Gyarados,Gardevoir,Conkeldurr,Rotom-Wash
Sirfetch’d,Grimmsnarl-Gmax,Aegislash,Corviknight,Seismitoad,Ditto
Zeraora,Primarina,Rotom-Heat,Dragapult,Bisharp,Terrakion
Galvantula,Cinderace,Dragapult,Malamar,Milotic,Falinks
Corsola-Galar,Corviknight,Toxapex,Sylveon,Appletun,Zeraora
Galvantula,Excadrill,Dracovish,Obstagoon,Togekiss,Dragapult
Ninetales,Venusaur,Dragapult,Corviknight,Seismitoad,Snorlax
Dragapult,Toxapex,Clefable,Ferrothorn,Bisharp,Rotom-Heat
Bisharp,Excadrill,Celebi,Clefable,Mantine,Kyurem
Excadrill,Mew,Tyranitar,Ditto,Dugtrio,Seismitoad
Kommo-o,Rotom-Heat,Mandibuzz,Clefable,Seismitoad,Aegislash
Toxapex,Mandibuzz,Clefable,Ferrothorn,Hippowdon,Dragapult
Chandelure,Cinderace,Bisharp,Seismitoad,Corviknight,Ditto
Seismitoad,Corviknight,Sylveon,Weezing-Galar,Ditto,Obstagoon
Torkoal,Venusaur,Darmanitan,Zeraora,Kommo-o,Mandibuzz
Ferrothorn,Clefable,Hatterene,Snorlax,Weezing-Galar,Dragapult
Dragapult,Mew,Kommo-o,Rotom-Heat,Grimmsnarl,Corviknight
Primarina,Salazzle,Ferrothorn,Clefable,Hippowdon,Excadrill
Ribombee,Mimikyu,Bisharp,Excadrill,Dracovish,Hydreigon
Hippowdon,Excadrill,Clefable,Ferrothorn,Toxapex,Zeraora
Tyranitar,Excadrill,Clefable,Ferrothorn,Corsola-Galar,Dragapult
Ninetales,Leafeon,Seismitoad,Cinderace,Mimikyu,Durant
Corviknight,Toxapex,Ferrothorn,Cloyster,Cinderace,Hippowdon
Clefable,Aegislash,Mandibuzz,Seismitoad,Dragapult,Zeraora
Salazzle,Zeraora,Primarina,Clefable,Corviknight,Seismitoad
Toxapex,Toxtricity,Hydreigon,Corviknight,Clefable,Conkeldurr
Gengar-Gmax,Grimmsnarl-Gmax,Corviknight-Gmax,Goodra,Corsola-Galar,Ditto
Polteageist,Grimmsnarl,Reuniclus,Ferrothorn,Rotom-Wash,Cinderace
Jirachi,Clefable,Ferrothorn,Hippowdon,Hydreigon,Rotom-Heat
Jirachi,Clefable,Seismitoad,Hippowdon,Hydreigon,Rotom-Heat
Toxtricity,Seismitoad,Corviknight,Hydreigon,Clefable,Aegislash
Beheeyem,Hippowdon,Clefable,Dragapult,Ferrothorn,Corviknight
Obstagoon,Sylveon,Seismitoad,Corviknight,Rotom-Heat,Darmanitan-Galar
Tyranitar,Excadrill,Corviknight,Chandelure,Ferrothorn,Haxorus
Terrakion,Primarina,Jirachi,Clefable,Hydreigon,Corviknight
Darmanitan-Galar,Dragapult,Clefable,Ferrothorn,Toxapex,Mandibuzz
Torkoal,Shiftry,Cinderace,Seismitoad,Kommo-o,Dugtrio
Dugtrio,Dragapult,Ferrothorn,Mandibuzz,Clefable,Rotom-Heat
Seismitoad,Clefable,Corviknight,Rotom-Heat,Dracovish,Zeraora
Seismitoad,Corviknight,Dragapult,Grimmsnarl-Gmax,Darmanitan-Galar,Ditto
Excadrill,Cinderace,Seismitoad,Toxtricity,Clefable,Corviknight
Dracovish,Bisharp,Sylveon,Seismitoad,Ditto,Rotom-Heat
Torkoal,Charizard,Shiftry,Mandibuzz,Cinderace,Whimsicott
Hydreigon,Mamoswine,Rotom-Wash,Seismitoad,Clefable,Corviknight
Seismitoad,Arcanine,Clefable,Mandibuzz,Conkeldurr,Dragapult
Darmanitan-Galar,Rotom-Heat,Dragapult,Corviknight,Gastrodon,Ferrothorn
Darmanitan-Galar,Rotom-Heat,Hydreigon,Corviknight,Clefable,Ferrothorn
Torkoal,Mandibuzz,Darmanitan,Seismitoad,Venusaur,Zeraora
Cursola,Tyranitar,Mantine,Weezing-Galar,Cinderace,Cobalion
Cinderace,Dragapult,Hawlucha,Bisharp,Dracozolt,Seismitoad
Clefable,Corviknight,Rotom-Heat,Dracovish,Melmetal,Conkeldurr
Torkoal,Leafeon,Charizard,Tyranitar,Shiftry,Centiskorch-Gmax
Rotom-Mow,Incineroar,Seismitoad,Clefable,Excadrill,Dragapult
Seismitoad,Goodra,Corviknight,Mamoswine,Mimikyu,Roserade
Clefable,Melmetal,Rotom-Heat,Seismitoad,Mew,Dragapult
Aegislash,Sylveon,Seismitoad,Rotom-Heat,Corviknight,Kommo-o
Excadrill,Grimmsnarl,Darmanitan-Galar,Gyarados,Polteageist,Rotom-Wash
Accelgor,Mamoswine,Excadrill,Zeraora,Keldeo,Jirachi
Zeraora,Dragapult,Aegislash,Clefable,Corviknight,Seismitoad
Shedinja,Hatterene,Corviknight,Seismitoad,Xatu,Dugtrio
Zeraora,Rotom-Mow,Clefable,Corviknight,Seismitoad,Hydreigon
Keldeo,Reuniclus,Tyranitar,Clefable,Ferrothorn,Corviknight
Durant,Glaceon,Swoobat,Inteleon,Weavile,Avalugg
Keldeo,Gyarados,Arcanine,Zeraora,Hatterene,Conkeldurr
Butterfree,Ribombee,Corviknight,Noivern,Darmanitan-Galar,Excadrill
Keldeo-Resolute,Ferrothorn,Mandibuzz,Hatterene,Dragapult,Rotom-Heat
Pelipper,Mantine,Seismitoad,Mandibuzz,Ferrothorn,Dracovish
Hippowdon,Excadrill,Toxapex,Clefable,Dragapult,Zeraora
Froslass,Kommo-o,Bisharp,Hydreigon,Toxtricity,Grimmsnarl
Mew,Bisharp,Dragapult,Conkeldurr,Gyarados,Cloyster
Chandelure,Zeraora,Clefable,Seismitoad,Corviknight,Hydreigon
Sirfetch'd,Kyurem,Sylveon,Rotom-Heat,Corviknight,Kommo-o
Clefable,Dugtrio,Seismitoad,Corviknight,Rotom-Heat,Darmanitan-Galar
Hydreigon,Conkeldurr,Rotom-Heat,Sylveon,Corviknight,Seismitoad
Seismitoad,Clefable,Kyurem,Excadrill,Corviknight,Rotom-Heat
Seismitoad,Toxtricity,Hydreigon,Aegislash,Corviknight,Hatterene
Seismitoad,Corviknight,Hydreigon,Aegislash,Hatterene-Gmax,Ditto
Zeraora,Kommo-o,Clefable,Conkeldurr,Corviknight,Obstagoon
Hydreigon,Rotom-Heat,Grimmsnarl,Gyarados,Hatterene,Ferrothorn
Torkoal,Leafeon,Charizard,Tyranitar,Shiftry,Centiskorch-Gmax
Ribombee,Darmanitan-Galar,Excadrill,Toxtricity,Corviknight,Hydreigon
Copperajah-Gmax,Ferrothorn,Toxapex,Hatterene,Ditto,Corsola-Galar
Corviknight,Seismitoad,Ferrothorn,Toxapex,Corsola-Galar,Ditto
Kyurem,Corviknight,Seismitoad,Zeraora,Clefable,Cinderace
Runerigus,Musharna,Hatterene-Gmax,Copperajah-Gmax,Crawdaunt,Sirfetch'd
Indeedee,Hawlucha,Jellicent,Mandibuzz,Kommo-o,Dugtrio
Togekiss,Toxapex,Corsola-Galar,Dracovish,Corviknight,Rotom-Heat
Barraskewda,Dragapult,Ferrothorn,Corviknight-Gmax,Toxtricity,Darmanitan-Galar
Barraskewda,Dragapult,Ferrothorn,Corviknight,Toxtricity,Darmanitan-Galar
Gardevoir,Dragapult,Flygon,Lapras-Gmax,Aegislash,Aegislash
Crawdaunt,Hydreigon,Aegislash,Rotom-Heat,Clefable,Seismitoad
Hydreigon,Clefable,Dracozolt,Corviknight,Excadrill,Seismitoad
Dracovish,Toxapex,Dragapult,Ferrothorn,Kommo-o,Excadrill
Dracozolt,Ferrothorn,Corviknight,Dragapult,Toxapex,Hippowdon
Torkoal,Charizard,Excadrill,Hatterene,Dragapult,Grimmsnarl
Corviknight,Seismitoad,Ferrothorn,Toxapex,Sylveon,Ditto
Hydreigon,Clefable,Dracozolt,Corviknight,Excadrill,Conkeldurr
Bisharp,Clefable,Dragapult,Grimmsnarl,Cloyster,Toxtricity
Excadrill,Hatterene,Dragapult,Grimmsnarl,Cloyster,Mew
Corviknight,Hatterene,Dragapult,Grimmsnarl,Cloyster,Mew
Frosmoth,Clefable,Dragapult,Grimmsnarl,Cloyster,Mew
Obstagoon,Aegislash,Mew,Sylveon,Seismitoad,Corviknight
Seismitoad,Hydreigon,Corviknight,Conkeldurr,Rotom-Heat,Clefable
Corviknight,Toxapex,Sylveon,Shedinja,Hatterene,Dugtrio
Gyarados,Aegislash,Quagsire,Eldegoss,Kommo-o,Galvantula
Sirfetch’d,Mandibuzz,Flareon,Seismitoad,Ferrothorn,Aegislash
Mimikyu,Dragapult,Dracozolt,Excadrill,Conkeldurr,Mew
Seismitoad,Hydreigon,Dragapult,Corviknight,Clefable,Rotom-Heat
Corviknight,Dracovish,Pelipper,Ferrothorn,Clefable,Seismitoad
Hippowdon,Toxapex,Corviknight,Excadrill,Hydreigon,Centiskorch
Ditto,Corsola-Galar,Dugtrio,Corviknight,Gastrodon,Sylveon
Sirfetch'd,Dracovish,Rotom-Heat,Weezing-Galar,Ferrothorn,Obstagoon
Weavile,Hatterene,Corviknight,Seismitoad,Rotom-Mow,Centiskorch
Reuniclus,Dugtrio,Toxapex,Sylveon,Corviknight,Corsola-Galar
Dracovish,Pelipper,Gyarados,Seismitoad,Corviknight,Rotom-Heat
Darmanitan-Galar,Hatterene,Bisharp,Seismitoad,Corviknight,Rotom-Heat
Arcanine,Ferrothorn,Toxapex,Hydreigon,Darmanitan-Galar,Dracozolt
Seismitoad,Clefable,Mandibuzz,Polteageist,Hydreigon,Bisharp
Clefable,Darmanitan-Galar,Toxtricity,Corviknight,Jellicent,Kommo-o
Clefable,Darmanitan-Galar,Dragapult,Excadrill,Mandibuzz,Seismitoad
Aegislash,Kommo-o,Sylveon,Gyarados,Gastrodon-East,Mandibuzz
Dracovish,Galvantula,Excadrill,Dragapult,Jellicent,Hatterene
Hatterene-Gmax,Indeedee-F,Rhyperior,Gastrodon,Conkeldurr,Mimikyu
Hydreigon,Sylveon,Rotom-Wash,Aegislash,Darmanitan-Galar,Reuniclus
Goodra,Sylveon,Cinderace,Toxtricity,Seismitoad,Corviknight
Hatterene-Gmax,Crawdaunt,Chandelure,Runerigus,Conkeldurr,Vikavolt
Pelipper,Dragapult,Drednaw,Barraskewda,Hatterene-Gmax,Ferrothorn
Clefable,Corviknight,Hydreigon,Rotom-Wash,Hippowdon,Excadrill
Toxtricity,Cinderace,Aegislash,Ditto,Gyarados,Seismitoad
Shuckle,Dracovish,Excadrill,Clefable,Dragapult,Darmanitan-Galar
Conkeldurr,Hydreigon,Togekiss,Seismitoad,Ferrothorn,Excadrill
Conkeldurr,Grimmsnarl,Toxtricity,Seismitoad,Ditto,Clefable
Gyarados,Ferrothorn,Jellicent,Hydreigon,Hatterene,Grimmsnarl-Gmax
Pelipper,Barraskewda,Dracovish,Ditto,Corviknight,Ferrothorn
Bisharp,Clefable,Ferrothorn,Jellicent,Mandibuzz,Ditto
Excadrill,Barraskewda,Dracozolt,Grimmsnarl-Gmax,Hydreigon,Hatterene-Gmax
Gallade,Gardevoir,Centiskorch-GMax,Toxapex,Ferrothorn,Mandibuzz
Gallade,Gardevoir,Centiskorch-GMax,Toxapex,Ferrothorn,Mandibuzz
Toxtricity,Obstagoon,Darmanitan-Galar,Noivern,Crawdaunt,Clefable
Corviknight,Accelgor,Beartic,Toxapex,Ferrothorn,Corsola-Galar
Darmanitan-Galar,Rotom-Wash,Excadrill,Gyarados,Dragapult,Grimmsnarl
Shuckle,Togekiss,Spectrier,Magearna,Rillaboom,Garchomp
Obstagoon,Skarmory,Slowbro,Latios,Magearna,Garchomp
Obstagoon,Landorus-Therian,Toxapex,Zapdos,Slowking-Galar,Cinderace
Decidueye,Clefable,Slowbro,Blacephalon,Blissey,Zapdos
Blacephalon,Hydreigon,Rillaboom,Zapdos-Galar,Swampert,Corviknight
Garchomp,Zeraora,Melmetal,Tapu Fini,Landorus-Therian,Volcarona
Chansey,Garchomp,Necrozma,Rillaboom,Tapu Koko,Hawlucha
Grimmsnarl,Regieleki,Darmanitan-Galar,Moltres-Galar,Amoonguss,Marowak-Alola
Dracozolt,Hippowdon,Kyurem,Urshifu-Rapid-Strike,Kartana,Zapdos
Landorus-Therian,Volcarona,Zapdos-Galar,Bisharp,Suicune,Ribombee
Landorus-Therian,Heatran,Rillaboom,Ferrothorn,Dragapult,Blissey
Shuckle,Carracosta,Hatterene,Bisharp,Dragapult,Excadrill
Volcanion,Landorus-Therian,Blissey,Latios,Tapu Fini,Moltres
Volcanion,Weavile,Landorus-Therian,Slowking-Galar,Buzzwole,Tornadus-Therian
Moltres,Tapu Koko,Urshifu,Magearna,Garchomp,Clefable
Regieleki,Melmetal,Mamoswine,Salamence,Ninjask,Clefable
Volcanion,Weavile,Landorus-Therian,Slowking-Galar,Buzzwole,Tornadus-Therian
Tapu Lele,Tangrowth,Clefable,Garchomp,Urshifu,Cinderace
Spectrier,Melmetal,Clefable,Landorus-Therian,Swampert,Mandibuzz
Melmetal,Garchomp,Zeraora,Tapu Fini,Landorus-Therian,Volcarona
Clefable,Landorus-Therian,Ferrothorn,Hippowdon,Mandibuzz,Slowking-Galar
Abomasnow,Porygon2,Slowbro,Trevenant,Eiscue,Drampa
Chandelure,Urshifu,Clefable,Corviknight,Hippowdon,Zeraora
Toxtricity,Dragapult,Toxapex,Corviknight,Clefable,Rillaboom
Tapu Fini,Landorus-Therian,Tapu Lele,Melmetal,Chansey,Tornadus-Therian
Dracozolt,Rillaboom,Hawlucha,Cinderace,Mew,Azumarill
Gengar,Hydreigon,Clefable,Mandibuzz,Rillaboom,Excadrill
Manectric,Snorlax,Corviknight,Buzzwole,Primarina,Nidoking
Magnezone,Rillaboom,Kommo-o,Clefable,Corviknight,Tyranitar
Magnezone,Toxapex,Ferrothorn,Clefable,Urshifu,Crawdaunt
Mew,Urshifu,Mandibuzz,Zeraora,Amoonguss,Excadrill
Landorus-Therian,Rotom-Heat,Toxapex,Slowking-Galar,Corviknight,Cinderace
Dragapult,Mandibuzz,Toxapex,Volcarona,Clefable,Rillaboom
Blissey,Pelipper,Charizard,Hatterene,Ninetales-Alola,Sandslash-Alola
Hatterene,Tapu Lele,Ferrothorn,Grimmsnarl,Runerigus,Magnezone
Weezing-Galar,Gengar,Mandibuzz,Seismitoad,Conkeldurr,Toxapex
Toxapex,Kommo-o,Mew,Blissey,Hippowdon,Mandibuzz
Weavile,Dragapult,Regieleki,Galvantula,Landorus-Therian,Corviknight
Volcarona,Rillaboom,Hydreigon,Azumarill,Dragapult,Excadrill
Ninetales-Alola,Porygon-Z,Zeraora,Volcarona,Azumarill,Dragapult
Comfey,Marowak-Alola,Hatterene,Porygon2,Magearna,Crawdaunt
Suicune,Landorus-Therian,Weavile,Slowking-Galar,Rillaboom,Corviknight
Primarina,Clefable,Incineroar,Tornadus-Therian,Zygarde,Aegislash
Urshifu-Rapid-Strike,Tapu Lele,Landorus-Therian,Heatran,Slowbro,Kartana
Blissey,Pelipper,Charizard,Hatterene,Hippowdon,Excadrill
Lycanroc-Dusk,Landorus-Therian,Blissey,Slowbro,Corviknight,Dragapult
Abomasnow,Articuno,Ninetales-Alola,Cloyster,Arctozolt,Mew
Cinderace,Tapu Fini,Tyranitar,Magearna,Buzzwole,Zapdos
Obstagoon,Zapdos-Galar,Ribombee,Landorus-Therian,Spectrier,Cinderace
Spectrier,Excadrill,Cinderace,Rillaboom,Magearna,Slowbro
Barraskewda,Politoed,Goodra,Toxapex,Ferrothorn,Excadrill
Slowbro,Landorus-Therian,Heatran,Rillaboom,Dragapult,Clefable
Dragapult,Ferrothorn,Toxapex,Excadrill,Salazzle,Clefable
Tapu Koko,Blacephalon,Scizor,Suicune,Tyranitar,Zapdos
Tapu Bulu,Kartana,Dragonite,Snorlax,Landorus-Therian,Slurpuff
Cinderace,Slowbro,Magearna,Blissey,Mandibuzz,Garchomp
Ferrothorn,Landorus-Therian,Victini,Clefable,Tapu Koko,Urshifu-Rapid-Strike
Dragapult,Dragapult,Dragapult,Dragapult,Dragapult,Dragapult
Noivern,Hydreigon,Dragapult,Haxorus,Dracozolt,Druddigon
Torkoal,Venusaur,Victini,Blacephalon,Mandibuzz,Gastrodon
Clefable,Ferrothorn,Dragapult,Zapdos,Landorus-Therian,Pheromosa
Pheromosa,Slowbro,Tyranitar,Moltres,Excadrill,Clefable
Pelipper,Barraskewda,Mandibuzz,Thundurus-Therian,Clefable,Pheromosa
Mamoswine,Magnezone,Melmetal,Latios,Garchomp,Hydreigon
Cinderace,Rillaboom,Quagsire,Tornadus-Therian,Blissey,Ferrothorn
Ninetales-Alola,Arctozolt,Kyurem,Heatran,Corviknight,Landorus-Therian
Hippowdon,Tyranitar,Mandibuzz,Excadrill,Alakazam,Jirachi
Landorus-Therian,Heatran,Zapdos,Dragonite,Slowbro,Kartana
Arctozolt,Ninetales-Alola,Heatran,Dragapult,Landorus-Therian,Tornadus-Therian
Pelipper,Barraskewda,Ferrothorn,Melmetal,Tapu Koko,Heliolisk
Rillaboom,Corviknight,Mandibuzz,Heatran,Tapu Lele,Zeraora
Dragapult,Ferrothorn,Toxapex,Corviknight,Salazzle,Swampert
Landorus-Therian,Volcarona,Bisharp,Zapdos-Galar,Suicune,Ribombee
Kartana,Dragonite,Volcarona,Quagsire,Corviknight,Mew
Toxapex,Mandibuzz,Garchomp,Salazzle,Zapdos-Galar,Ferrothorn
Slowking-Galar,Togekiss,Kartana,Tornadus-Therian,Swampert,Rotom-Mow
Hippowdon,Corviknight,Slowbro,Tapu Koko,Tyranitar,Excadrill
Swampert,Moltres,Goodra,Rillaboom,Magearna,Victini
Nidoking,Ferrothorn,Slowking,Clefable,Dragonite,Zapdos-Galar
Tapu Koko,Weavile,Landorus-Therian,Slowbro,Heatran,Urshifu-Rapid-Strike
Pelipper,Thundurus-Therian,Ferrothorn,Urshifu-Rapid-Strike,Landorus-Therian,Zapdos
Landorus-Therian,Kartana,Heatran,Tornadus-Therian,Tapu Fini,Nihilego
Mimikyu,Hydreigon,Reuniclus,Zapdos,Tapu Fini,Garchomp
Chansey,Urshifu-Rapid-Strike,Keldeo-Resolute,Jirachi,Tapu Lele,Zapdos
Mimikyu,Hydreigon,Reuniclus,Garchomp,Zapdos,Heatran
Lycanroc-Dusk,Zapdos,Kartana,Azumarill,Slowbro-Galar,Mamoswine
Melmetal,Kartana,Volcarona,Chansey,Tapu Fini,Toxapex
Heliolisk,Pelipper,Bronzong,Barraskewda,Regieleki,Hawlucha
Scizor,Magnezone,Landorus-Therian,Tapu Fini,Heatran,Latias
Urshifu-Rapid-Strike,Landorus-Therian,Kartana,Ninetales-Alola,Volcarona,Moltres-Galar
Landorus-Therian,Tapu Koko,Volcarona,Dragapult,Weavile,Celesteela
Tapu Lele,Cinderace,Excadrill,Slowbro,Tyranitar,Zapdos
Cinderace,Landorus-Therian,Tapu Fini,Magearna,Excadrill,Zapdos
Cinderace,Magearna,Landorus-Therian,Kartana,Hydreigon,Slowbro
Chansey,Garchomp,Necrozma,Rillaboom,Tapu Koko,Hawlucha
Cinderace,Hippowdon,Toxapex,Clefable,Corviknight,Hydreigon
Azumarill,Urshifu,Excadrill,Togekiss,Tyranitar,Dragapult
Urshifu-Rapid-Strike,Pelipper,Ferrothorn,Barraskewda,Swampert,Zapdos
Vanilluxe,Cinderace,Rillaboom,Swampert,Arctozolt,Mandibuzz
Tyranitar,Excadrill,Weezing-Galar,Rotom-Heat,Amoonguss,Urshifu
Bewear,Primarina,Victini,Tornadus-Therian,Garchomp,Zapdos
Victini,Tapu Koko,Landorus-Therian,Dragonite,Blissey,Corviknight
Haxorus,Landorus-Therian,Hawlucha,Tapu Lele,Melmetal,Keldeo-Resolute
Clefable,Magnezone,Toxapex,Claydol,Dragapult,Guzzlord
Rillaboom,Magnezone,Latios,Clefable,Excadrill,Kartana
Pelipper,Barraskewda,Ferrothorn,Urshifu-Rapid-Strike,Thundurus-Therian,Zapdos
Zapdos,Pheromosa,Slowbro,Nidoking,Clefable,Heatran
Zapdos,Slowbro,Clefable,Cinderace,Landorus-Therian,Latios
Zapdos,Cinderace,Slowbro,Garchomp,Clefable,Pheromosa
Zapdos,Cinderace,Slowbro,Garchomp,Clefable,Pheromosa
Zygarde,Dragapult,Melmetal,Clefable,Moltres,Hippowdon
Toxtricity,Urshifu-Rapid-Strike,Tapu Lele,Corviknight,Heatran,Garchomp
Buzzwole,Toxapex,Obstagoon,Hippowdon,Zapdos,Aegislash
Druddigon,Melmetal,Slowking-Galar,Tapu Fini,Zapdos,Weavile
Togekiss,Heatran,Dragonite,Slowbro,Rillaboom,Aegislash
Blissey,Volcarona,Dragapult,Klefki,Rillaboom,Toxapex
Regieleki,Landorus-Therian,Tapu Lele,Hawlucha,Scizor,Toxapex
Pelipper,Barraskewda,Ferrothorn,Volcanion,Seismitoad,Zapdos
Kyurem,Mandibuzz,Rillaboom,Heatran,Landorus-Therian,Slowbro
Torkoal,Heatran,Venusaur,Mandibuzz,Volcanion,Garchomp
Cinderace,Urshifu,Slowbro,Chansey,Magearna,Dragapult
Landorus-Therian,Weavile,Dragapult,Corviknight,Buzzwole,Slowbro
Zygarde,Heatran,Rillaboom,Dragonite,Tornadus-Therian,Magearna
Landorus-Therian,Slowbro,Kartana,Weavile,Dragapult,Tapu Fini
Weavile,Latios,Aegislash,Slowbro,Nidoking,Zapdos
Corviknight,Zeraora,Landorus-Therian,Bisharp,Torkoal,Ferrothorn
Corviknight,Kyurem,Urshifu-Rapid-Strike,Blissey,Clefable,Tangrowth
Tornadus-Therian,Tapu Lele,Kartana,Magnezone,Garchomp,Dragapult
Landorus-Therian,Ferrothorn,Toxapex,Magnezone,Weavile,Clefable
Ferrothorn,Kyurem,Clefable,Zapdos,Conkeldurr,Quagsire
Bisharp,Volcarona,Keldeo-Resolute,Hippowdon,Tornadus-Therian,Dragapult
Bisharp,Rotom-Heat,Clefable,Keldeo-Resolute,Tornadus-Therian,Dragapult
Latios,Garchomp,Tapu Koko,Scizor,Blissey,Slowbro
Uxie,Marowak-Alola,Cresselia,Magearna,Melmetal,Conkeldurr
Uxie,Marowak-Alola,Cresselia,Magearna,Melmetal,Conkeldurr
Zapdos-Galar,Slowbro,Ferrothorn,Heatran,Garchomp,Clefable
Dragonite,Genesect,Metagross,Rotom-Heat,Amoonguss,Seismitoad
Raichu-Alola,Tapu Koko,Pelipper,Barraskewda,Ferrothorn,Seismitoad
Kartana,Buzzwole,Tapu Koko,Garchomp,Slowking-Galar,Landorus-Therian
Ferrothorn,Landorus-Therian,Blacephalon,Melmetal,Tyranitar,Slowbro
Gyarados,Dugtrio,Tyranitar,Starmie,Raikou,Weezing
Dragapult,Toxapex,Heatran,Clefable,Kartana,Landorus-Therian
Torkoal,Venusaur,Volcanion,Kommo-o,Thundurus,Bronzong
Clefable,Corviknight,Toxapex,Urshifu,Dragapult,Rotom-Heat
Clefable,Corviknight,Primarina,Magnezone,Dragapult,Rotom-Heat
Volcarona,Ferrothorn,Tyranitar,Kommo-o,Scolipede,Rotom-Wash
Lycanroc-Dusk,Blissey,Rotom-Wash,Tapu Lele,Rillaboom,Landorus-Therian
Excadrill,Rotom-Heat,Kommo-o,Clefable,Mandibuzz,Hippowdon
Mew,Heracross,Urshifu,Aegislash,Azumarill,Zeraora
Torkoal,Landorus-Therian,Heatran,Tapu Koko,Venusaur,Regieleki
Blacephalon,Tapu Lele,Tyranitar,Excadrill,Slowking,Corviknight
Kyurem,Slowking,Mandibuzz,Rillaboom,Heatran,Landorus-Therian
Magnezone,Dragonite,Blaziken,Seismitoad,Tyranitar,Arctovish
Rotom-Heat,Mimikyu,Clefable,Ferrothorn,Dracovish,Hydreigon
Rillaboom,Toxapex,Dragapult,Melmetal,Corviknight,Landorus-Therian
Dracozolt,Pincurchin,Excadrill,Primarina,Clefable,Kommo-o
Excadrill,Hippowdon,Toxapex,Dragapult,Aegislash,Clefable
Cinderace,Grimmsnarl,Zeraora,Hawlucha,Excadrill,Bisharp
