pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Enamorus,Dragapult,Azumarill,Great Tusk,Heatran,Hoopa-Unbound
Ursaluna,Slowking,Hoopa-Unbound,Toedscruel,Enamorus-Therian,Cinderace
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Zamazenta-*,Kingambit,Slowking-Galar,Zapdos,Great Tusk,Dragapult
Greninja-*,Great Tusk,Iron Moth,Kingambit,Amoonguss,Enamorus
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Maushold,Clodsire,Corviknight,Great Tusk,Iron Valiant,Baxcalibur
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Cresselia,Hatterene,Mimikyu,Hoopa-Unbound,Ursaluna,Diancie
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Baxcalibur,Kingambit,Zapdos,Great Tusk,Dragapult,Slowking-Galar
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Armarouge,Cinderace,Torkoal,Slither Wing,Hydreigon,Great Tusk
Great Tusk,Zamazenta-*,Enamorus,Slowking-Galar,Garganacl,Sneasler
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Iron Valiant,Samurott-Hisui,Sneasler,Gholdengo,Dragapult,Garchomp
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Grimmsnarl,Gholdengo,Azumarill,Lilligant-Hisui,Landorus-Therian,Dragonite
Heatran,Sneasler,Dragapult,Great Tusk,Dragonite,Kingambit
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Gallade,Masquerain,Zarude,Arcanine-Hisui,Baxcalibur,Hoopa-Unbound
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Baxcalibur
Walking Wake,Kingambit,Dragonite,Iron Moth,Glimmora,Azumarill
Typhlosion-Hisui,Ting-Lu,Gholdengo,Enamorus,Great Tusk,Sneasler
Enamorus,Zamazenta-*,Great Tusk,Dragapult,Roaring Moon,Heatran
Torkoal,Great Tusk,Walking Wake,Clodsire,Skeledirge,Dragonite
Baxcalibur,Slowking-Galar,Samurott-Hisui,Enamorus,Great Tusk,Garganacl
Azumarill,Dragapult,Sandy Shocks,Dragonite,Urshifu-*,Moltres-Galar
Cinderace,Sneasler,Zapdos,Clodsire,Hoopa-Unbound,Great Tusk
Enamorus,Slowking-Galar,Zamazenta-*,Great Tusk,Kingambit,Dragonite
Zamazenta-*,Slowking-Galar,Kingambit,Enamorus,Great Tusk,Volcanion
Samurott-Hisui,Sneasler,Gholdengo,Zapdos,Dragapult,Iron Treads
Cinderace,Sneasler,Zapdos,Clodsire,Hoopa-Unbound,Great Tusk
Enamorus-Therian,Great Tusk,Samurott-Hisui,Clodsire,Dragapult,Arcanine-Hisui
Cinderace,Sneasler,Rotom-Wash,Clodsire,Hoopa-Unbound,Zamazenta-*
Samurott-Hisui,Dragapult,Sneasler,Chien-Pao,Volcarona,Zamazenta-*
Dragapult,Overqwil,Pelipper,Toedscruel,Volcanion,Zamazenta-*
Rillaboom,Lilligant-Hisui,Torkoal,Great Tusk,Magearna,Walking Wake
Enamorus,Urshifu-*,Heatran,Corviknight,Dragapult,Zapdos
Slowking,Heatran,Urshifu-*,Corviknight,Iron Valiant,Ting-Lu
Iron Valiant,Breloom,Baxcalibur,Kingambit,Masquerain,Gholdengo
Cinderace,Sneasler,Rotom-Wash,Clodsire,Hoopa-Unbound,Zamazenta-*
Dragapult,Sandy Shocks,Kingambit,Roaring Moon,Chien-Pao,Volcarona
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Slowking,Heatran,Urshifu-*,Corviknight,Iron Valiant,Ting-Lu
Dragapult,Overqwil,Pelipper,Great Tusk,Volcanion,Zamazenta-*
Chien-Pao,Goodra-Hisui,Hatterene,Landorus-Therian,Dragapult,Great Tusk
Slowking,Heatran,Urshifu-*,Corviknight,Iron Valiant,Ting-Lu
Hatterene,Ursaluna,Kingambit,Slowking,Avalugg-Hisui,Magearna
Dragapult,Overqwil,Pelipper,Toedscruel,Volcanion,Zamazenta-*
Kingambit,Corviknight,Slowking-Galar,Hippowdon,Toxapex,Sableye
Gholdengo,Zapdos,Zamazenta-*,Great Tusk,Volcanion,Ting-Lu
Dragapult,Rillaboom,Sneasler,Zamazenta-*,Clodsire,Great Tusk
Slowking,Heatran,Urshifu-*,Corviknight,Iron Valiant,Ting-Lu
Hatterene,Ursaluna,Kingambit,Slowking,Avalugg-Hisui,Magearna
Dragapult,Rillaboom,Sneasler,Zamazenta-*,Clodsire,Great Tusk
Slowking,Iron Valiant,Zamazenta-*,Urshifu-*,Magearna,Mew
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Maushold-Four,Dragapult,Ogerpon-Wellspring,Munkidori,Landorus-Therian,Kingambit
Pelipper,Urshifu-*,Moltres-Galar,Iron Treads,Basculegion-F,Amoonguss
Enamorus,Thundurus-Therian,Chien-Pao,Great Tusk,Volcanion,Zamazenta-*
Pelipper,Urshifu-*,Moltres-Galar,Iron Treads,Basculegion-F,Amoonguss
Urshifu-*,Basculegion,Pelipper,Thundurus-Therian,Magearna,Walking Wake
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Maushold-Four,Ninetales-Alola,Cinderace,Ursaluna-Bloodmoon,Roaring Moon,Iron Valiant
Walking Wake,Mew,Gholdengo,Kingambit,Iron Valiant,Zamazenta-*
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Sableye,Magearna,Volcarona,Zamazenta-*,Regidrago,Azumarill
Dragapult,Rillaboom,Sneasler,Zamazenta-*,Clodsire,Great Tusk
Ribombee,Great Tusk,Gholdengo,Manaphy,Kingambit,Iron Moth
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Gliscor,Corviknight,Toxapex,Dragapult,Blissey,Clefable
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Torterra,Rillaboom,Sneasler,Corviknight,Heatran,Ogerpon-Wellspring
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Dragonite,Garchomp,Kingambit,Iron Moth,Gholdengo,Walking Wake
Glimmora,Zamazenta-*,Kingambit,Ogerpon-Wellspring,Iron Moth,Iron Valiant
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Blissey,Ditto,Dondozo,Toxapex,Alomomola,Ting-Lu
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Greninja-*,Pelipper,Kingambit,Zapdos,Ting-Lu,Basculegion
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Greninja-*,Samurott-Hisui,Sandy Shocks,Lilligant-Hisui,Iron Moth,Kingambit
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Cresselia,Ursaluna,Hatterene,Enamorus-Therian,Hoopa-Unbound,Iron Hands
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Samurott-Hisui,Zapdos,Slowking-Galar,Great Tusk,Garganacl,Gholdengo
Great Tusk,Ting-Lu,Dragonite,Enamorus,Gholdengo,Toxapex
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Toxapex,Ditto,Garganacl,Corviknight,Clodsire,Dragapult
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Zapdos,Great Tusk,Gholdengo,Hoopa-Unbound,Volcanion,Kingambit
Baxcalibur,Meowscarada,Dragonite,Iron Valiant,Great Tusk,Gholdengo
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Dragapult,Avalugg-Hisui,Slowking-Galar,Iron Moth,Zapdos,Hatterene
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Baxcalibur,Cinderace,Zapdos,Landorus-Therian,Slowking-Galar,Iron Valiant
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Iron Valiant,Samurott-Hisui,Dragonite,Great Tusk,Baxcalibur,Garganacl
Dragapult,Ting-Lu,Toxapex,Zamazenta-*,Baxcalibur,Enamorus
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Landorus-Therian,Cyclizar,Amoonguss,Kingambit,Arcanine-Hisui,Enamorus
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Samurott-Hisui,Kingambit,Great Tusk,Iron Valiant,Gholdengo,Walking Wake
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Blissey,Alomomola,Slowking-Galar,Moltres,Great Tusk,Dondozo
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Slowking-Galar,Moltres,Amoonguss,Alomomola,Clodsire,Dondozo
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Chien-Pao,Enamorus,Zapdos,Skeledirge,Garchomp,Toxapex
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Toxapex,Dondozo,Dragapult,Kingambit,Iron Valiant,Great Tusk
Pelipper,Floatzel,Golduck,Pawmot,Toedscruel,Azumarill
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Baxcalibur,Hatterene,Gengar,Kingambit,Great Tusk,Ceruledge
Baxcalibur,Hatterene,Gengar,Kingambit,Great Tusk,Ceruledge
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Inteleon,Pelipper,Floatzel,Hydreigon,Corviknight,Meowscarada
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Great Tusk,Glimmora,Kingambit,Baxcalibur,Gholdengo,Iron Valiant
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Baxcalibur,Hatterene,Gengar,Kingambit,Great Tusk,Ceruledge
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Blissey,Corviknight,Slowking-Galar,Dragonite,Toxapex,Sableye
Dondozo,Alomomola,Talonflame,Toxapex,Blissey,Quagsire
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Great Tusk,Toxapex,Hydreigon,Maushold-Four,Glimmora,Braviary
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Gallade,Meowscarada,Dragonite,Garchomp,Kingambit,Volcarona
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Iron Valiant,Dragonite,Great Tusk,Amoonguss,Corviknight,Rotom-Wash
Alomomola,Toxapex,Dondozo,Volcarona,Clodsire,Blissey
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Garganacl,Hatterene,Great Tusk,Ting-Lu,Cinderace,Baxcalibur
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Glimmora,Iron Valiant,Roaring Moon,Gholdengo,Iron Moth,Baxcalibur
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Hydreigon,Dragapult,Kingambit,Baxcalibur,Volcarona,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Slowbro,Cinderace,Great Tusk,Kingambit,Dragapult,Garganacl
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Roaring Moon,Iron Valiant,Iron Treads,Baxcalibur,Kingambit,Iron Moth
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Masquerain,Gholdengo,Great Tusk,Kingambit,Hydreigon,Breloom
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Roaring Moon,Glimmora,Gholdengo,Dragonite,Iron Moth,Corviknight
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Dragapult,Great Tusk,Kingambit,Clodsire,Corviknight,Volcarona
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Dragapult,Skeledirge,Great Tusk,Corviknight,Clodsire,Dondozo
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Kingambit,Dragonite,Great Tusk,Glimmora,Armarouge,Azumarill
Skeledirge,Meowscarada,Lycanroc-Dusk,Cinderace,Azumarill,Hydreigon
Ting-Lu,Iron Valiant,Clodsire,Dragonite,Gholdengo,Great Tusk
Enamorus,Glimmora,Ursaluna,Indeedee-F,Gholdengo,Kingambit
Gholdengo,Ting-Lu,Great Tusk,Kingambit,Baxcalibur,Enamorus
Cinderace,Kingambit,Great Tusk,Zapdos,Ogerpon-Wellspring,Slowking-Galar
Kingambit,Glimmora,Zamazenta-*,Iron Valiant,Iron Moth,Ogerpon-Wellspring
Toxapex,Great Tusk,Blissey,Corviknight,Amoonguss,Dondozo
Baxcalibur,Slowking-Galar,Meowscarada,Thundurus-Therian,Great Tusk,Dondozo
Great Tusk,Kingambit,Iron Hands,Gliscor,Iron Valiant,Toxapex
Kingambit,Glimmora,Zamazenta-*,Iron Valiant,Iron Moth,Ogerpon-Wellspring
Scizor,Rotom-Wash,Dragapult,Garganacl,Great Tusk,Volcarona
Garganacl,Armarouge,Forretress,Great Tusk,Dragapult,Azumarill
Torkoal,Walking Wake,Ogerpon-Hearthflame,Iron Moth,Kingambit,Great Tusk
Munkidori,Fezandipiti,Cinderace,Gliscor,Dragapult,Rotom-Wash
Chien-Pao,Cinderace,Slowking-Galar,Magearna,Rotom-Wash,Great Tusk
Ursaluna,Rillaboom,Sneasler,Hatterene,Skeledirge,Zamazenta-*
Hawlucha,Indeedee,Armarouge,Polteageist,Hatterene,Great Tusk
Meowscarada,Glimmora,Iron Valiant,Magnezone,Skeledirge,Baxcalibur
Ursaluna,Clefable,Moltres,Great Tusk,Dragapult,Slowking-Galar
Ogerpon,Zapdos,Scizor,Dragapult,Slowking-Galar,Mamoswine
Hydreigon,Cinderace,Kingambit,Great Tusk,Rotom-Wash,Skeledirge
Hatterene,Volcarona,Meowscarada,Iron Valiant,Kingambit,Dragapult
Ceruledge,Great Tusk,Rotom-Wash,Kingambit,Iron Valiant,Gholdengo
Pelipper,Walking Wake,Azumarill,Orthworm,Pawmot,Zoroark-Hisui
Cinderace,Muk-Alola,Dondozo,Landorus-Therian,Zamazenta-*,Scream Tail
Hoopa-Unbound,Zamazenta-*,Garganacl,Great Tusk,Zapdos,Iron Valiant
Dragapult,Iron Valiant,Gholdengo,Ting-Lu,Rotom-Wash,Great Tusk
Dondozo,Meowscarada,Maushold-Four,Skeledirge,Garchomp,Iron Valiant
Dugtrio,Baxcalibur,Donphan,Volcarona,Hawlucha,Lucario
Volcarona,Great Tusk,Rotom-Wash,Garganacl,Iron Valiant,Gholdengo
Kingambit,Glimmora,Zamazenta-*,Iron Valiant,Iron Moth,Ogerpon-Wellspring
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Dragapult,Iron Valiant,Gholdengo,Ting-Lu,Rotom-Wash,Great Tusk
Flamigo,Dondozo,Magnezone,Ting-Lu,Tatsugiri,Gengar
Ninetales-Alola,Great Tusk,Slowking,Cinderace,Gholdengo,Sneasler
Kingambit,Glimmora,Zamazenta-*,Iron Valiant,Iron Moth,Ogerpon-Wellspring
Garganacl,Hatterene,Corviknight,Dondozo,Chien-Pao,Ting-Lu
Corviknight,Skeledirge,Clodsire,Toxtricity,Baxcalibur,Kingambit
Fezandipiti,Golem-Alola,Tornadus-Therian,Shaymin,Quaquaval,Gliscor
Kingambit,Glimmora,Zamazenta-*,Iron Valiant,Iron Moth,Ogerpon-Wellspring
Grimmsnarl,Cyclizar,Ceruledge,Gallade,Great Tusk,Gholdengo
Dragapult,Iron Valiant,Gholdengo,Ting-Lu,Rotom-Wash,Great Tusk
Greninja-*,Iron Valiant,Kingambit,Glimmora,Landorus-Therian,Iron Moth
Hatterene,Grimmsnarl,Baxcalibur,Armarouge,Great Tusk,Ursaluna
Tyranitar,Samurott-Hisui,Corviknight,Slowking-Galar,Cinderace,Gholdengo
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Blissey,Cyclizar,Alomomola,Dondozo,Clodsire,Corviknight
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Pelipper,Basculegion,Amoonguss,Kingambit,Garchomp,Tornadus-Therian
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Pelipper,Samurott-Hisui,Basculegion,Amoonguss,Iron Treads,Tornadus-Therian
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Gholdengo,Sneasler,Rotom-Wash,Moltres,Great Tusk,Dragapult
Greninja-*,Iron Valiant,Kingambit,Glimmora,Landorus-Therian,Iron Moth
Cinderace,Great Tusk,Scream Tail,Torkoal,Walking Wake,Zarude
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Thundurus-Therian,Great Tusk,Roaring Moon,Gholdengo,Baxcalibur,Meowscarada
Samurott-Hisui,Slowking-Galar,Dragapult,Kingambit,Great Tusk,Iron Valiant
Greninja-*,Iron Valiant,Kingambit,Glimmora,Landorus-Therian,Iron Moth
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Enamorus,Great Tusk,Kingambit,Zamazenta-*,Ceruledge,Samurott-Hisui
Articuno-Galar,Cinderace,Amoonguss,Arcanine-Hisui,Slowking,Zamazenta-*
Iron Valiant,Samurott-Hisui,Gholdengo,Kingambit,Dragapult,Zamazenta-*
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Typhlosion-Hisui,Walking Wake,Lilligant-Hisui,Great Tusk,Torkoal,Dragonite
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Ursaluna,Rillaboom,Sneasler,Hatterene,Skeledirge,Zamazenta-*
Zamazenta-*,Garganacl,Samurott-Hisui,Zapdos,Great Tusk,Dragapult
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Samurott-Hisui,Skeledirge,Regidrago,Ceruledge,Iron Valiant,Zamazenta-*
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Pelipper,Zapdos,Basculegion,Urshifu-*,Iron Treads,Muk-Alola
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Iron Valiant,Samurott-Hisui,Gholdengo,Kingambit,Dragapult,Zamazenta-*
Sandy Shocks,Great Tusk,Iron Valiant,Ceruledge,Iron Jugulis,Kingambit
Garchomp,Gholdengo,Toxapex,Garganacl,Great Tusk,Iron Valiant
Torkoal,Hatterene,Walking Wake,Ceruledge,Great Tusk,Roaring Moon
Torkoal,Walking Wake,Charizard,Ceruledge,Great Tusk,Roaring Moon
Iron Valiant,Samurott-Hisui,Gholdengo,Kingambit,Dragapult,Zamazenta-*
Meloetta,Dragapult,Great Tusk,Garganacl,Toxapex,Zapdos
Iron Valiant,Samurott-Hisui,Gholdengo,Kingambit,Dragapult,Zamazenta-*
Greninja-*,Iron Valiant,Glimmora,Iron Jugulis,Iron Moth,Kingambit
Gholdengo,Kingambit,Enamorus,Baxcalibur,Glimmora,Zamazenta-*
Pelipper,Golduck,Basculegion,Clodsire,Kingambit,Tornadus-Therian
Greninja,Baxcalibur,Gholdengo,Great Tusk,Amoonguss,Garganacl
Ting-Lu,Gholdengo,Enamorus-Therian,Zapdos-Galar,Dondozo,Volcanion
Pelipper,Basculegion,Golduck,Clodsire,Kingambit,Tornadus-Therian
Pelipper,Basculegion,Golduck,Clodsire,Kingambit,Tornadus-Therian
Cresselia,Iron Valiant,Mew,Glimmora,Sneasler,Roaring Moon
Pelipper,Basculegion,Manaphy,Forretress,Sandy Shocks,Moltres-Galar
Mamoswine,Dragonite,Clefable,Meowscarada,Heatran,Azumarill
Glimmora,Clodsire,Garganacl,Great Tusk,Baxcalibur,Volcarona
Great Tusk,Breloom,Dragapult,Kingambit,Rotom-Wash,Cinderace
Chien-Pao,Slowking-Galar,Samurott-Hisui,Great Tusk,Zamazenta-*,Garganacl
Samurott-Hisui,Enamorus,Skeledirge,Magearna,Amoonguss,Great Tusk
Pelipper,Basculegion,Golduck,Clodsire,Kingambit,Tornadus-Therian
Sneasler,Zamazenta-*,Hatterene,Hoopa-Unbound,Rillaboom,Skeledirge
Pelipper,Basculegion,Zapdos,Regidrago,Iron Treads,Talonflame
Chien-Pao,Slowking-Galar,Samurott-Hisui,Great Tusk,Zamazenta-*,Garganacl
Iron Moth,Great Tusk,Gholdengo,Baxcalibur,Ting-Lu,Dragonite
Clodsire,Toxapex,Alomomola,Dondozo,Blissey,Ting-Lu
Iron Hands,Ting-Lu,Corviknight,Kingambit,Dragapult,Clodsire
Torkoal,Armarouge,Walking Wake,Brute Bonnet,Great Tusk,Corviknight
Torkoal,Armarouge,Walking Wake,Great Tusk,Roaring Moon,Corviknight
Baxcalibur,Hatterene,Gengar,Kingambit,Great Tusk,Ceruledge
Chien-Pao,Chi-Yu,Palafin,Skeledirge,Clodsire,Garganacl
Chi-Yu,Cyclizar,Iron Treads,Flutter Mane,Slither Wing,Toxapex
Torkoal,Armarouge,Walking Wake,Great Tusk,Roaring Moon,Corviknight
Dondozo,Alomomola,Talonflame,Toxapex,Blissey,Quagsire
Torkoal,Armarouge,Walking Wake,Great Tusk,Roaring Moon,Corviknight
Quaquaval,Cinderace,Iron Leaves,Iron Valiant,Kilowattrel,Hydreigon
Iron Hands,Chi-Yu,Hydreigon,Azumarill,Toxapex,Corviknight
Forretress,Ceruledge,Roaring Moon,Breloom,Meowscarada,Tyranitar
Cetitan,Chi-Yu,Slowking,Avalugg,Ting-Lu,Scream Tail
Chi-Yu,Cyclizar,Iron Treads,Azumarill,Toxapex,Iron Valiant
Chi-Yu,Clodsire,Dragapult,Dondozo,Great Tusk,Corviknight
Chi-Yu,Cyclizar,Iron Treads,Azumarill,Toxapex,Slither Wing
Chi-Yu,Cyclizar,Iron Treads,Flutter Mane,Slither Wing,Toxapex
Scizor,Iron Valiant,Corviknight,Garganacl,Dragapult,Pawmot
Walking Wake,Torkoal,Slither Wing,Great Tusk,Iron Moth,Scream Tail
Torkoal,Armarouge,Walking Wake,Great Tusk,Roaring Moon,Corviknight
Ting-Lu,Corviknight,Dragalge,Quaquaval,Chi-Yu,Iron Valiant
Dragapult,Gholdengo,Garchomp,Scizor,Hatterene,Ting-Lu
Walking Wake,Ogerpon,Moltres,Empoleon,Ribombee,Gholdengo
Infernape,Empoleon,Torterra,Zamazenta-*,Ogerpon-Hearthflame,Dragapult
Iron Moth,Ursaluna-Bloodmoon,Great Tusk,Kingambit,Dragonite,Iron Valiant
Rillaboom,Sneasler,Ursaluna-Bloodmoon,Heatran,Okidogi,Articuno-Galar
Rillaboom,Samurott-Hisui,Moltres,Garchomp,Gholdengo,Iron Valiant
Rillaboom,Gliscor,Clefable,Ninetales-Alola,Ceruledge,Ribombee
Masquerain,Baxcalibur,Gallade,Hoopa-Unbound,Gholdengo,Thundurus-Therian
Landorus-Therian,Slowking-Galar,Glimmora,Corviknight,Sneasler,Walking Wake
Baxcalibur,Zapdos,Slowking-Galar,Samurott-Hisui,Great Tusk,Zamazenta-*
Torkoal,Roaring Moon,Slither Wing,Walking Wake,Great Tusk,Cinderace
Ceruledge,Chien-Pao,Great Tusk,Roaring Moon,Corviknight,Ditto
Chi-Yu,Cyclizar,Iron Treads,Flutter Mane,Slither Wing,Hydreigon
Sneasler,Rotom-Wash,Dragapult,Slowking-Galar,Landorus-Therian,Cinderace
Great Tusk,Torkoal,Walking Wake,Brute Bonnet,Kingambit,Iron Moth
Baxcalibur,Zapdos,Slowking-Galar,Samurott-Hisui,Cinderace,Iron Valiant
Dragapult,Great Tusk,Zapdos,Kingambit,Slowking-Galar,Lokix
Dondozo,Chi-Yu,Iron Treads,Dragapult,Blissey,Brambleghast
Garchomp,Chi-Yu,Gholdengo,Iron Valiant,Quaquaval,Dragapult
Hatterene,Baxcalibur,Clodsire,Moltres,Kingambit,Great Tusk
Samurott-Hisui,Iron Valiant,Baxcalibur,Kingambit,Gholdengo,Arcanine-Hisui
Hydreigon,Iron Valiant,Baxcalibur,Gholdengo,Great Tusk,Slowking-Galar
Hatterene,Baxcalibur,Clodsire,Moltres,Kingambit,Great Tusk
Hatterene,Baxcalibur,Clodsire,Moltres,Kingambit,Great Tusk
Samurott-Hisui,Gholdengo,Landorus-Therian,Amoonguss,Ting-Lu,Iron Valiant
Samurott-Hisui,Zapdos,Great Tusk,Dragapult,Slowking-Galar,Garganacl
Sandy Shocks,Baxcalibur,Slowking-Galar,Cinderace,Greninja-*,Kingambit
Meowscarada,Ting-Lu,Slowking-Galar,Skeledirge,Iron Valiant,Corviknight
Kingambit,Greninja-*,Amoonguss,Landorus-Therian,Cinderace,Iron Valiant
Regidrago,Hatterene,Amoonguss,Kingambit,Landorus-Therian,Samurott-Hisui
Toxapex,Ting-Lu,Great Tusk,Dragapult,Kingambit,Zapdos
Gholdengo,Cinderace,Rillaboom,Ursaluna,Toxapex,Sneasler
Regidrago,Gholdengo,Masquerain,Great Tusk,Samurott-Hisui,Thundurus-Therian
Gholdengo,Cinderace,Rillaboom,Ursaluna,Toxapex,Sneasler
Blissey,Cinderace,Corviknight,Toxapex,Dondozo,Muk-Alola
Samurott-Hisui,Kingambit,Sandy Shocks,Gholdengo,Iron Valiant,Walking Wake
Dragapult,Gholdengo,Landorus-Therian,Zamazenta-*,Maushold,Slowking-Galar
Toxapex,Chien-Pao,Dragapult,Forretress,Iron Valiant,Sandy Shocks
Meowscarada,Quaquaval,Klefki,Rotom-Wash,Dragapult,Skeledirge
Pelipper,Floatzel,Azumarill,Golduck,Pawmot,Toedscruel
Zapdos,Great Tusk,Iron Valiant,Gholdengo,Slowking-Galar,Kingambit
Zamazenta-*,Samurott-Hisui,Zapdos,Slowking-Galar,Kingambit,Landorus-Therian
Iron Valiant,Greninja-*,Glimmora,Kingambit,Iron Jugulis,Iron Moth
Torkoal,Great Tusk,Walking Wake,Brute Bonnet,Iron Moth,Kingambit
Meowscarada,Landorus-Therian,Slowking-Galar,Kingambit,Zapdos,Dragapult
