pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Urshifu-*,Ferrothorn,Clefable,Volcanion,Tornadus-Therian,Landorus-Therian
Metagross,Rillaboom,Moltres,Tapu Lele,Landorus-Therian,Tyranitar
Salamence,Heatran,Zapdos,Slowbro,Nidoking,Kartana
Terrakion,Diggersby,Volcanion,Zoroark,Dragapult,Skarmory
Tapu Lele,Kartana,Tornadus-Therian,Hippowdon,Umbreon,Toxapex
Salamence,Heatran,Zapdos,Slowbro,Nidoking,Kartana
Salamence,Heatran,Zapdos,Slowbro,Nidoking,Kartana
Urshifu-*,Dragapult,Slowking-Galar,Kartana,Corviknight,Landorus-Therian
Tapu Koko,Victini,Ferrothorn,Landorus-Therian,Slowbro,Bisharp
Salamence,Heatran,Zapdos,Slowbro,Nidoking,Kartana
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Moltres-Galar,Kartana,Magnezone,Toxapex,Flygon,Clefable
Gengar,Magnezone,Keldeo-Resolute,Celesteela,Garchomp,Tornadus-Therian
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Gallade,Torkoal,Charizard,Tapu Fini,Shiftry,Landorus-Therian
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Corviknight,Dragapult,Blissey,Incineroar,Zapdos,Toxapex
Landorus-Therian,Slowking-Galar,Mienshao,Azumarill,Swampert,Zapdos
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Clefable,Jirachi,Weavile,Landorus-Therian,Zapdos,Heatran
Pelipper,Barraskewda,Tapu Lele,Blissey,Hawlucha,Melmetal
Melmetal,Zapdos,Arctovish,Ninetales-Alola,Mew,Mamoswine
Zapdos-Galar,Scizor,Grimmsnarl,Venusaur,Garchomp,Mew
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Clefable,Jirachi,Weavile,Landorus-Therian,Zapdos,Heatran
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Swampert,Azumarill,Weavile,Corviknight,Blacephalon,Dubwool
Zapdos,Swampert,Heatran,Kartana,Dragapult,Rillaboom
Nihilego,Magnezone,Buzzwole,Slowking,Landorus-Therian,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Nihilego,Magnezone,Buzzwole,Slowking,Landorus-Therian,Hydreigon
Kartana,Weavile,Dragapult,Rotom-Wash,Scizor,Landorus-Therian
Nihilego,Magnezone,Buzzwole,Slowking,Landorus-Therian,Hydreigon
Nihilego,Magnezone,Buzzwole,Slowking,Landorus-Therian,Zapdos
Mamoswine,Hawlucha,Obstagoon,Blacephalon,Rillaboom,Mew
Nihilego,Magnezone,Buzzwole,Slowking,Landorus-Therian,Zapdos
Weavile,Heatran,Tapu Fini,Rillaboom,Tornadus,Thundurus
Urshifu-*,Dragapult,Zapdos,Slowking,Heatran,Landorus-Therian
Celesteela,Kommo-o,Bisharp,Ninetales-Alola,Hatterene,Slowbro
Celesteela,Kommo-o,Bisharp,Ninetales-Alola,Hatterene,Garchomp
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Celesteela,Kommo-o,Bisharp,Ninetales-Alola,Hatterene,Claydol
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Weavile,Slowbro,Kartana,Rillaboom,Zapdos,Landorus-Therian
Tapu Lele,Blissey,Urshifu-*,Landorus-Therian,Heatran,Slowbro
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Zapdos,Slowbro,Melmetal,Urshifu-*,Landorus-Therian,Tapu Lele
Zapdos,Slowbro,Melmetal,Urshifu-*,Landorus-Therian,Tapu Lele
Mew,Arcanine,Blastoise,Mamoswine,Latios,Scyther
Zapdos,Slowbro,Melmetal,Urshifu-*,Landorus-Therian,Tapu Lele
Bisharp,Pelipper,Barraskewda,Ferrothorn,Piloswine,Buzzwole
Azumarill,Hawlucha,Blacephalon,Dragapult,Landorus-Therian,Tapu Koko
Nihilego,Garchomp,Weavile,Kartana,Tornadus-Therian,Corviknight
Azumarill,Hawlucha,Kartana,Dragapult,Landorus-Therian,Tapu Koko
Clefable,Heatran,Garchomp,Venusaur,Torkoal,Moltres
Azumarill,Dragapult,Kartana,Bisharp,Landorus-Therian,Tapu Koko
Spiritomb,Roserade,Togekiss,Lucario,Milotic,Garchomp
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Ninetales-Alola,Landorus-Therian,Zeraora,Garchomp,Dragapult,Heatran
Zeraora,Garchomp,Weavile,Dragapult,Landorus-Therian,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Zeraora,Garchomp,Landorus-Therian,Clefable,Weavile,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Zeraora,Toxapex,Garchomp,Rotom-Wash,Ferrothorn,Charizard
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Tornadus-Therian,Moltres-Galar,Dragapult,Kartana,Corsola-Galar,Landorus-Therian
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Haxorus,Hydreigon,Salamence,Lapras,Aggron,Archeops
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Slowbro,Hatterene,Marowak-Alola,Ferrothorn,Garchomp,Drampa
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Torkoal,Venusaur,Blacephalon,Victini,Garchomp,Corviknight
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Buzzwole,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Toxapex
Hawlucha,Volcanion,Tapu Lele,Garchomp,Aegislash,Clefable
Gengar,Corviknight,Garchomp,Rillaboom,Heatran,Weavile
Tapu Koko,Urshifu-*,Tapu Lele,Garchomp,Volcanion,Rotom-Heat
Dragonite,Dragonite,Dragonite,Dragonite,Dragonite,Dragonite
Dragonite,Dragonite,Dragonite,Dragonite,Dragonite,Dragonite
Dragonite,Dragonite,Dragonite,Dragonite,Dragonite,Dragonite
Dragonite,Dragonite,Dragonite,Dragonite,Dragonite,Dragonite
Dragonite,Dragonite,Dragonite,Dragonite,Dragonite,Dragonite
Dragonite,Dragonite,Dragonite,Dragonite,Dragonite,Dragonite
Steelix,Espeon,Moltres-Galar,Rillaboom,Slowbro-Galar,Cobalion
Bisharp,Dragapult,Rillaboom,Garchomp,Mamoswine,Skarmory
Tapu Fini,Weavile,Landorus-Therian,Kartana,Garchomp,Volcarona
Bisharp,Dragapult,Rillaboom,Garchomp,Mamoswine,Skarmory
Mimikyu,Krookodile,Corviknight,Ribombee,Mr. Rime,Obstagoon
Snorlax,Machamp,Clefable,Grimmsnarl,Togekiss,Jirachi
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Hippowdon,Dragapult,Tapu Lele,Zapdos,Weavile,Slowking
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Hippowdon,Dragapult,Tapu Lele,Zapdos,Weavile,Slowking
Rillaboom,Suicune,Entei,Mantine,Zapdos,Incineroar
Hippowdon,Amoonguss,Dragapult,Tapu Lele,Zapdos,Weavile
Kommo-o,Tapu Koko,Victini,Weavile,Rotom-Wash,Ferrothorn
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Rillaboom,Blissey,Zeraora,Corviknight,Tapu Fini
Kommo-o,Tapu Koko,Victini,Weavile,Rotom-Wash,Ferrothorn
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Landorus-Therian,Tyranitar,Garchomp,Dragapult,Volcanion,Corviknight
Landorus-Therian,Dragapult,Tapu Lele,Zapdos,Urshifu-*,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Landorus-Therian,Zapdos-Galar,Zeraora,Dragapult,Tapu Fini,Ferrothorn
Barraskewda,Ferrothorn,Pelipper,Landorus-Therian,Tapu Lele,Rotom-Wash
Hatterene,Thundurus-Therian,Toxapex,Blissey,Landorus-Therian,Victini
Landorus-Therian,Buzzwole,Dragapult,Hydreigon,Suicune,Heatran
Landorus-Therian,Tyranitar,Garchomp,Dragapult,Volcanion,Corviknight
Melmetal,Tornadus-Therian,Tyranitar,Slowking,Nidoking,Buzzwole
Frosmoth,Pelipper,Barraskewda,Thundurus-Therian,Ferrothorn,Urshifu-*
Landorus-Therian,Zapdos-Galar,Tapu Lele,Regieleki,Tapu Fini,Ferrothorn
Talonflame,Toxapex,Hippowdon,Dragapult,Heatran,Scizor
Landorus-Therian,Dragapult,Hydreigon,Aegislash,Rotom-Wash,Ferrothorn
Pelipper,Thundurus-Therian,Moltres,Heliolisk,Urshifu-*,Ferrothorn
Aegislash,Tapu Lele,Tornadus-Therian,Hippowdon,Buzzwole,Toxapex
Nidoking,Slowking,Zeraora,Heatran,Rillaboom,Mandibuzz
Pelipper,Barraskewda,Moltres,Heliolisk,Seismitoad,Ferrothorn
Pelipper,Kingdra,Seismitoad,Tapu Koko,Hawlucha,Moltres-Galar
Landorus-Therian,Tornadus-Therian,Urshifu-*,Tyranitar,Excadrill,Ferrothorn
Porygon2,Gyarados,Dragonite,Melmetal,Urshifu-*,Landorus-Therian
Landorus-Therian,Tornadus-Therian,Urshifu-*,Tyranitar,Excadrill,Ferrothorn
Slowbro,Weavile,Landorus-Therian,Clefable,Melmetal,Tornadus-Therian
Landorus-Therian,Tornadus-Therian,Urshifu-*,Tyranitar,Excadrill,Ferrothorn
Turtonator,Tapu Lele,Landorus-Therian,Volcarona,Volcanion,Celesteela
Darmanitan,Tapu Lele,Dragapult,Urshifu-*,Corviknight,Landorus-Therian
Shuckle,Dragapult,Urshifu-*,Dragonite,Bisharp,Kartana
Victini,Volcanion,Celesteela,Necrozma,Landorus-Therian,Kommo-o
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Victini,Necrozma,Kommo-o,Landorus-Therian,Reuniclus
Talonflame,Melmetal,Umbreon,Clefable,Regieleki,Garchomp
Landorus-Therian,Blacephalon,Zapdos,Mandibuzz,Melmetal,Urshifu-*
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Landorus-Therian,Blacephalon,Zapdos,Mandibuzz,Melmetal,Urshifu-*
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Landorus-Therian,Blacephalon,Zapdos,Mandibuzz,Melmetal,Urshifu-*
Landorus-Therian,Blacephalon,Zapdos,Mandibuzz,Melmetal,Urshifu-*
Vanilluxe,Kommo-o,Regieleki,Corviknight,Slowbro,Landorus-Therian
Landorus-Therian,Blacephalon,Zapdos,Mandibuzz,Melmetal,Urshifu-*
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Landorus-Therian,Ferrothorn,Mandibuzz,Tapu Lele,Garchomp,Dragapult
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Buzzwole,Rillaboom,Swampert,Blacephalon,Mandibuzz,Melmetal
Dragapult,Landorus-Therian,Melmetal,Kartana,Magnezone,Dragonite
Starmie,Tapu Lele,Magnezone,Gastrodon,Mandibuzz,Cinccino
Ninetales-Alola,Heatran,Tyranitar,Toxapex,Dragapult,Landorus-Therian
Slowking-Galar,Hippowdon,Kartana,Moltres,Zeraora,Tapu Fini
Chansey,Volcanion,Garchomp,Weavile,Corviknight,Buzzwole
Latios,Mienshao,Melmetal,Zapdos,Aegislash,Swampert
Slowking-Galar,Hippowdon,Kartana,Moltres,Zeraora,Tapu Fini
Gastrodon-East,Bewear,Rillaboom,Heatran,Gardevoir,Tornadus-Therian
Slowking-Galar,Hippowdon,Kartana,Moltres,Zeraora,Tapu Fini
Toxtricity,Mandibuzz,Blacephalon,Ferrothorn,Gastrodon-East,Mamoswine
Pelipper,Porygon-Z,Ferrothorn,Barraskewda,Tapu Lele,Seismitoad
Melmetal,Rotom-Wash,Landorus-Therian,Crawdaunt,Latios,Blissey
Corviknight,Toxapex,Mandibuzz,Clefable,Blissey,Quagsire
Azelf,Ferrothorn,Tapu Koko,Excadrill,Dragonite,Blaziken
Toxtricity,Crawdaunt,Aegislash,Corviknight,Dragapult,Swampert
Mew,Cloyster,Gengar,Bisharp,Rillaboom,Hawlucha
Mew,Gengar,Landorus-Therian,Heatran,Kartana,Rillaboom
Tapu Koko,Raichu-Alola,Urshifu-*,Seismitoad,Corviknight,Slowking-Galar
Blacephalon,Snorlax,Mew,Landorus-Therian,Kartana,Volcarona
Zweilous,Blacephalon,Slowbro,Mamoswine,Corviknight,Clefable
Blaziken,Bisharp,Landorus-Therian,Accelgor,Dragonite,Tapu Koko
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Mew,Slurpuff,Jirachi,Vanilluxe,Weavile,Mimikyu
Marowak-Alola,Ninetales,Rotom-Wash,Snorlax,Shiftry,Aggron
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Dragapult,Celesteela,Rillaboom,Bisharp,Blaziken,Nihilego
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Lycanroc-Dusk,Blaziken,Charizard,Grimmsnarl,Snorlax,Kartana
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Regieleki,Weavile,Ferrothorn,Slowbro,Mandibuzz,Blacephalon
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Tapu Lele,Porygon-Z,Pelipper,Ferrothorn,Barraskewda,Garchomp
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Corviknight,Landorus-Therian,Blissey,Weavile,Tapu Fini
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Corviknight,Landorus-Therian,Blissey,Weavile,Tapu Fini
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Regigigas,Victini,Slowbro,Dragapult,Rhyperior,Tornadus-Therian
Garchomp,Gengar,Weavile,Rotom-Wash,Heatran,Tornadus-Therian
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Porygon2,Ferrothorn,Dragapult,Urshifu-*,Bisharp,Landorus-Therian
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Gastrodon-East,Ferrothorn,Clefable,Zapdos,Dragapult,Weavile
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Tapu Fini,Ferrothorn,Landorus-Therian,Weavile,Slowking-Galar,Dragonite
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Garchomp,Volcarona,Kartana,Dragonite,Heatran,Tapu Fini
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Lycanroc-Dusk,Malamar,Pyukumuku,Silvally-*,Rillaboom,Buzzwole
Tornadus-Therian,Zeraora,Urshifu-*,Slowking-Galar,Clefable,Ferrothorn
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Rillaboom,Landorus-Therian,Blacephalon,Zapdos-Galar,Tapu Koko,Mew
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Ferrothorn,Tornadus-Therian,Slowking,Urshifu-*,Porygon-Z,Landorus-Therian
Torkoal,Venusaur,Regieleki,Weavile,Heatran,Landorus-Therian
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Toxapex,Ferrothorn,Mew,Gengar,Volcarona,Landorus-Therian
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Zapdos,Weavile,Landorus-Therian,Melmetal,Tapu Fini,Victini
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Volcanion,Zapdos,Landorus-Therian,Blissey,Weavile,Kartana
Sigilyph,Krookodile,Buzzwole,Blissey,Heatran,Toxapex
Toxtricity,Ferrothorn,Volcanion,Landorus-Therian,Tapu Lele,Weavile
Volcanion,Zapdos,Blissey,Tapu Fini,Garchomp,Weavile
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Turtonator,Victini,Ninetales-Alola,Hydreigon,Ferrothorn,Togekiss
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Dracozolt,Hippowdon,Rillaboom,Corviknight,Toxapex,Blacephalon
Weavile,Garchomp,Kartana,Dragapult,Landorus-Therian,Melmetal
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Nihilego,Magnezone,Crawdaunt,Darmanitan,Mew,Dragonite
Hatterene,Toxapex,Melmetal,Victini,Landorus-Therian,Dragapult
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Zapdos,Swampert,Heatran,Kartana,Dragapult,Rillaboom
Skarmory,Landorus-Therian,Chansey,Sawk,Volcanion,Dragapult
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Buzzwole,Ferrothorn,Slowbro,Heatran,Tornadus-Therian,Gengar
Tapu Lele,Melmetal,Regieleki,Hawlucha,Slowbro,Crawdaunt
Landorus-Therian,Blacephalon,Dragapult,Corviknight,Buzzwole,Urshifu-*
Pelipper,Ferrothorn,Tornadus-Therian,Barraskewda,Swampert,Regieleki
Pelipper,Barraskewda,Ferrothorn,Tapu Koko,Tornadus-Therian,Garchomp
Ninetales-Alola,Dragapult,Scizor,Garchomp,Mew,Cloyster
Heatran,Hydreigon,Blaziken,Volcanion,Zapdos,Mamoswine
Victini,Weavile,Ferrothorn,Heatran,Tapu Fini,Landorus-Therian
Tornadus-Therian,Bisharp,Rillaboom,Victini,Swampert,Kartana
Hippowdon,Weavile,Dracozolt,Corviknight,Clefable,Slowking
Dragonite,Magnezone,Landorus-Therian,Toxapex,Clefable,Kartana
Garchomp,Melmetal,Tapu Lele,Tornadus-Therian,Ferrothorn,Rotom-Wash
Mew,Bisharp,Rillaboom,Garchomp,Volcarona,Hawlucha
Ninetales-Alola,Heatran,Landorus-Therian,Tapu Fini,Arctozolt,Kartana
Blacephalon,Dragapult,Porygon-Z,Landorus-Therian,Ferrothorn,Dragonite
Tapu Lele,Magnezone,Nihilego,Ferrothorn,Landorus-Therian,Tapu Fini
Toxapex,Landorus-Therian,Bisharp,Rillaboom,Dragapult,Hawlucha
Clefable,Reuniclus,Ferrothorn,Tornadus-Therian,Landorus-Therian,Toxapex
Reuniclus,Hippowdon,Skarmory,Toxapex,Hydreigon,Scizor
Reuniclus,Hippowdon,Skarmory,Toxapex,Hydreigon,Scizor
Weavile,Slowbro,Heatran,Zapdos,Tapu Lele,Landorus-Therian
Rillaboom,Tornadus-Therian,Blaziken,Melmetal,Garchomp,Slowbro
Zeraora,Buzzwole,Blissey,Corviknight,Nidoking,Slowbro
Terrakion,Landorus-Therian,Dragapult,Umbreon,Heatran,Slowbro
Swampert,Mandibuzz,Rillaboom,Magnezone,Tapu Lele,Dragapult
Arctozolt,Ninetales-Alola,Regieleki,Thundurus,Abomasnow,Garchomp
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Landorus-Therian,Dragapult
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Landorus-Therian
Slowbro,Blacephalon,Crawdaunt,Garchomp,Magnezone,Landorus-Therian
Polteageist,Sinistea,Garchomp,Tapu Lele,Hatterene,Cloyster
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Landorus-Therian
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Landorus-Therian
Ninetales-Alola,Heatran,Dragapult,Scizor,Garchomp,Cloyster
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Landorus-Therian
Hydreigon,Rillaboom,Landorus-Therian,Kartana,Heatran,Tapu Lele
Toxapex,Blissey,Ferrothorn,Zeraora,Zapdos,Tapu Lele
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Landorus-Therian
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Landorus-Therian
Kartana,Toxapex,Hatterene,Umbreon,Buzzwole,Landorus-Therian
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Lycanroc-Dusk
Torkoal,Kartana,Dragapult,Heatran,Landorus-Therian,Clefable
Torkoal,Kartana,Heatran,Dragapult,Kommo-o,Landorus-Therian
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Mew,Lycanroc-Dusk
Blacephalon,Tyranitar,Landorus-Therian,Toxapex,Corviknight,Tapu Lele
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Landorus-Therian,Mew
Tapu Koko,Hawlucha,Registeel,Moltres-Galar,Landorus-Therian,Mew
Blacephalon,Dragapult,Urshifu-*,Heatran,Landorus-Therian,Tapu Fini
Clefable,Kartana,Hydreigon,Swampert,Slowking-Galar,Buzzwole
Tapu Koko,Moltres-Galar,Registeel,Hawlucha,Landorus-Therian,Mew
Diggersby,Magnezone,Kartana,Landorus-Therian,Slowbro,Ferrothorn
Marowak-Alola,Ninetales,Rotom-Wash,Snorlax,Shiftry,Aggron
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Pelipper,Urshifu-*,Kingdra,Ferrothorn,Aurorus,Clefable
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Weavile,Tapu Lele,Volcanion,Corviknight,Landorus-Therian,Tapu Bulu
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Tapu Koko,Hawlucha,Registeel,Volcarona,Moltres-Galar,Landorus-Therian
Terrakion,Mew,Darmanitan,Boltund,Moltres-Galar,Dragapult
Octillery,Crawdaunt,Slowbro,Melmetal,Porygon2,Hatterene
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Raichu-Alola,Tapu Koko,Hawlucha,Ferrothorn,Regieleki,Landorus-Therian
Tapu Koko,Hawlucha,Registeel,Moltres-Galar,Landorus-Therian,Xerneas-*
Landorus-Therian,Torkoal,Victini,Reshiram,Blacephalon,Toxapex
Gengar,Cloyster,Mew,Bisharp,Rillaboom,Hawlucha
Ninetales-Alola,Nihilego,Blacephalon,Kartana,Celesteela,Buzzwole
Tapu Koko,Urshifu-*,Slowking-Galar,Corviknight,Landorus-Therian,Weavile
Slowbro,Tornadus-Therian,Heatran,Tapu Lele,Landorus-Therian,Buzzwole
Tapu Koko,Hawlucha,Registeel,Orbeetle,Landorus-Therian,Volcarona
Keldeo-Resolute,Tapu Bulu,Heatran,Tyranitar,Zapdos,Nidoking
Slowbro,Amoonguss,Mienshao,Tornadus-Therian,Blissey,Cobalion
Runerigus,Dragapult,Gengar,Aegislash,Blacephalon,Bisharp
Landorus-Therian,Buzzwole,Heatran,Melmetal,Volcanion,Rillaboom
Torkoal,Venusaur,Charizard,Victini,Heatran,Xatu
Torkoal,Venusaur,Charizard,Victini,Heatran,Xatu
Rapidash,Blaziken,Dragapult,Tapu Lele,Celesteela,Alakazam
Dragapult,Heatran,Landorus-Therian,Weavile,Tapu Lele,Slowbro
Torkoal,Venusaur,Charizard,Victini,Heatran,Xatu
Torkoal,Venusaur,Charizard,Victini,Heatran,Xatu
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Venusaur,Charizard,Blastoise,Venusaur,Charizard,Blastoise
Tapu Koko,Hawlucha,Registeel,Orbeetle,Landorus-Therian,Volcarona
Ninetales-Alola,Buzzwole,Slowbro,Clefable,Melmetal,Landorus-Therian
Dragapult,Slowking-Galar,Zapdos,Crawdaunt,Buzzwole,Melmetal
Tapu Koko,Hawlucha,Registeel,Orbeetle,Landorus-Therian,Volcarona
Tapu Koko,Tapu Lele,Crawdaunt,Ferrothorn,Blissey,Landorus-Therian
Tapu Koko,Dragonite,Victini,Ferrothorn,Landorus-Therian,Clefable
Tapu Koko,Tapu Lele,Crawdaunt,Ferrothorn,Landorus-Therian,Blissey
Dragapult,Keldeo-Resolute,Heatran,Kartana,Zapdos,Landorus-Therian
Kartana,Weavile,Dragapult,Heatran,Rotom-Wash,Landorus-Therian
Pelipper,Kingdra,Urshifu-*,Melmetal,Marowak-Alola,Barraskewda
Tapu Koko,Tapu Lele,Crawdaunt,Blissey,Ferrothorn,Landorus-Therian
Pangoro,Aegislash,Garchomp,Slowking-Galar,Zapdos,Tapu Fini
Weavile,Melmetal,Toxapex,Dragapult,Clefable,Landorus-Therian
Tapu Koko,Tapu Lele,Crawdaunt,Blissey,Ferrothorn,Landorus-Therian
Tapu Koko,Tapu Lele,Crawdaunt,Blissey,Ferrothorn,Landorus-Therian
Zygarde-10%,Bisharp,Corviknight,Tapu Fini,Melmetal,Landorus-Therian
Volcarona,Weavile,Melmetal,Tapu Fini,Landorus-Therian,Tapu Koko
Tapu Koko,Kartana,Orbeetle,Landorus-Therian,Hawlucha,Registeel
Kartana,Tapu Lele,Garchomp,Corviknight,Slowbro,Blissey
Tapu Koko,Xurkitree,Hawlucha,Toxapex,Garchomp,Corviknight
Landorus-Therian,Tapu Koko,Hawlucha,Kartana,Celesteela,Orbeetle
Toxtricity,Urshifu-*,Corviknight,Moltres-Galar,Landorus-Therian,Dragonite
Landorus-Therian,Tapu Koko,Hawlucha,Kartana,Celesteela,Orbeetle
Buzzwole,Reuniclus,Toxapex,Clefable,Corviknight,Garchomp
Slowking-Galar,Buzzwole,Tyranitar,Excadrill,Tornadus-Therian,Volcanion
Ninetales-Alola,Volcarona,Ferrothorn,Zapdos,Weavile,Garchomp
Pelipper,Kingdra,Zapdos,Ferrothorn,Excadrill,Crawdaunt
Ferrothorn,Garchomp,Ninetales-Alola,Zapdos,Weavile,Volcarona
Ferrothorn,Garchomp,Ninetales-Alola,Zapdos,Weavile,Volcarona
